client_id,client_type,acquisition_purpose,country,region,property_type,age,annual_income,budget_range,satisfaction_score,property_value,investment_horizon_years,num_prior_investments,risk_tolerance,cluster_kmeans,cluster_hierarchical,segment_name
CL00660,corporate,portfolio_diversification,usa,asia_pacific,mixed_use,26.0,364071,1705196,4.762760750892927,4200501,17,6,medium,8,2,
CL00661,corporate,commercial_use,germany,middle_east,commercial,48.0,226753,4306771,1.1911254587256215,5961303,14,20,medium,4,7,
CL00662,real_estate_fund,commercial_use,uk,north_america,mixed_use,65.0,371609,1145851,2.408923900282981,5429947,9,9,low,5,8,
CL00663,institutional,flip_resale,germany,north_america,industrial,33.0,250934,177994,4.426287954733343,1125924,3,3,high,1,6,
CL00664,individual,investment_rental,singapore,middle_east,mixed_use,41.0,256599,4388506,2.584217909741867,953789,13,4,low,8,2,
CL00665,individual,commercial_use,usa,middle_east,industrial,66.0,143221,2764921,1.796627590388268,320923,3,4,medium,1,3,
CL00666,individual,portfolio_diversification,uae,asia_pacific,residential,41.0,329477,3641525,2.699176725325647,450406,11,10,medium,8,2,
CL00667,individual,commercial_use,singapore,asia_pacific,mixed_use,30.0,156457,1534730,2.5422100059666772,667961,2,8,low,1,0,
CL00668,individual,portfolio_diversification,usa,middle_east,mixed_use,60.0,308720,4739158,4.661664805866813,7697957,15,15,low,3,7,
CL00669,individual,flip_resale,germany,asia_pacific,residential,25.0,149875,3893730,4.047737502972389,1185598,13,8,medium,8,2,
CL00670,individual,commercial_use,uae,middle_east,mixed_use,72.0,331549,4171650,3.0204622229760254,2661902,19,21,high,0,7,
CL00671,individual,portfolio_diversification,usa,north_america,residential,40.0,386144,4454489,4.953482266886285,7319158,16,3,low,3,2,
CL00672,foreign_investor,flip_resale,uae,north_america,commercial,59.0,496995,2058615,2.8611101251036932,3790377,18,1,medium,5,6,
CL00673,individual,investment_rental,australia,europe,industrial,48.0,61601,1078534,1.232951323281101,313944,7,13,medium,1,0,
CL00674,corporate,portfolio_diversification,usa,north_america,residential,66.0,360090,4568262,2.0490972872599396,2746105,13,2,low,5,3,
CL00675,corporate,investment_rental,germany,middle_east,mixed_use,64.0,490572,2469320,2.7442819208772504,3172345,4,17,medium,6,3,
CL00676,real_estate_fund,investment_rental,usa,asia_pacific,residential,34.0,344260,3964376,1.6276104965844804,2840543,9,20,high,6,2,
CL00677,individual,primary_residence,germany,europe,mixed_use,34.0,134186,995668,2.9694681948049957,3119852,10,5,medium,1,6,
CL00678,corporate,commercial_use,singapore,asia_pacific,commercial,43.0,355038,2779276,4.067395591271092,5874827,9,10,high,2,5,
CL00679,real_estate_fund,portfolio_diversification,uk,middle_east,residential,49.0,195707,1418155,2.0731488017110906,6950541,7,20,low,2,0,
CL00680,foreign_investor,investment_rental,uk,north_america,commercial,73.0,299609,1084588,3.3632181340716634,4906004,15,17,medium,0,8,
CL00681,foreign_investor,primary_residence,germany,europe,industrial,68.0,86754,4549399,2.9694681948049957,1508454,8,11,medium,6,3,
CL00682,individual,flip_resale,uae,middle_east,mixed_use,74.0,259047,4102761,4.765115715627192,6944306,19,4,medium,3,4,
CL00683,individual,portfolio_diversification,singapore,europe,mixed_use,66.0,122850,581632,4.526541396701642,7839969,11,8,medium,3,4,
CL00684,institutional,investment_rental,usa,europe,commercial,43.0,401909,1409752,3.0607689045528548,4021018,5,19,low,2,5,
CL00685,real_estate_fund,commercial_use,canada,north_america,industrial,64.0,246191,4131103,4.09861047917207,7985086,2,17,medium,3,1,
CL00686,corporate,primary_residence,singapore,middle_east,residential,40.0,384835,629954,3.24857901531034,1220804,10,18,medium,1,2,
CL00687,corporate,investment_rental,canada,asia_pacific,residential,48.0,68871,4150807,3.2108155601821604,6562083,16,2,low,7,4,
CL00688,individual,commercial_use,usa,europe,mixed_use,73.0,223946,3113337,1.4589678333527676,2587220,13,8,high,5,8,
CL00689,foreign_investor,investment_rental,uae,europe,commercial,29.0,321655,1511910,1.5045506320646083,2253627,8,3,medium,8,2,
CL00690,individual,portfolio_diversification,uae,asia_pacific,commercial,63.0,373104,1511188,3.1181344600898298,7193907,9,16,medium,2,8,
CL00691,individual,portfolio_diversification,uk,middle_east,residential,47.0,472037,4161367,2.0754461799160264,3248350,11,16,low,6,7,
CL00692,corporate,portfolio_diversification,uae,europe,industrial,69.0,357920,126505,1.0841476098418745,6062968,11,22,low,5,8,
CL00693,corporate,primary_residence,usa,europe,industrial,72.0,279200,3806729,3.891356815600849,4585686,16,22,medium,0,7,
CL00694,individual,portfolio_diversification,singapore,europe,residential,47.0,231239,1750375,1.1299463867606598,5160281,10,1,medium,7,0,
CL00695,individual,commercial_use,uae,middle_east,residential,44.0,498351,1975530,3.381107364416218,7848812,12,8,medium,2,5,
CL00696,institutional,investment_rental,usa,middle_east,commercial,64.0,336606,312204,3.1567751765092575,6957643,6,8,medium,2,8,
CL00697,individual,flip_resale,singapore,asia_pacific,industrial,34.0,484598,628168,4.875258762311217,5360558,12,4,low,8,5,
CL00698,corporate,commercial_use,uae,middle_east,residential,49.0,264453,1073215,2.9368525573905666,6146652,10,14,medium,2,5,
CL00699,individual,commercial_use,usa,middle_east,residential,30.0,62574,667827,1.2544057455111894,6109996,18,14,medium,7,0,
CL00700,corporate,portfolio_diversification,australia,north_america,mixed_use,41.0,132072,2437208,3.2067518712258467,7165591,18,2,medium,7,4,
CL00701,corporate,primary_residence,australia,asia_pacific,residential,40.0,465126,1367633,4.364384682464406,3727643,4,18,low,2,2,
CL00702,individual,investment_rental,uae,europe,residential,69.0,234603,3784815,4.987397137125759,4774341,9,2,low,3,1,
CL00703,individual,primary_residence,usa,middle_east,industrial,60.0,186258,4802104,2.72137269475629,2539911,7,5,medium,6,3,
CL00704,individual,investment_rental,germany,europe,commercial,48.0,183885,2126182,2.9694681948049957,7969705,18,3,low,7,4,
CL00705,individual,investment_rental,uae,europe,industrial,33.0,239884,4738246,4.626613187807996,1876681,8,23,low,4,1,
CL00706,real_estate_fund,primary_residence,uk,north_america,commercial,36.0,246597,148784,1.7649685163044855,6704845,11,12,low,7,0,
CL00707,individual,commercial_use,uae,middle_east,mixed_use,52.0,370426,2310186,3.4617156601317065,267408,7,12,medium,1,2,
CL00708,foreign_investor,investment_rental,uae,asia_pacific,residential,35.0,139779,2631196,2.622857696723791,786431,9,10,medium,1,1,
CL00709,individual,primary_residence,uae,middle_east,mixed_use,32.0,48557,3300090,1.1643294598222211,6335237,8,4,medium,7,0,
CL00710,institutional,investment_rental,uk,europe,commercial,47.0,189132,153997,2.389153897222791,3585504,3,0,low,1,6,
CL00711,foreign_investor,flip_resale,singapore,asia_pacific,industrial,63.0,482082,2190053,2.0609140900106984,949288,17,8,medium,5,6,
CL00712,corporate,commercial_use,canada,middle_east,industrial,48.0,364248,4475717,3.7443646157739474,1386541,2,16,low,6,3,
CL00713,corporate,portfolio_diversification,uk,europe,mixed_use,32.0,261977,900981,4.795161990767673,2186721,15,21,high,0,2,
CL00714,corporate,investment_rental,singapore,europe,commercial,59.0,167152,3040504,2.072188749514551,7722330,14,0,medium,7,0,
CL00715,individual,flip_resale,canada,north_america,mixed_use,55.0,174926,1562108,4.245863756606727,1790913,18,2,medium,1,6,
CL00716,real_estate_fund,portfolio_diversification,uae,north_america,mixed_use,64.0,414157,4843216,1.221439267753638,6237494,16,14,low,6,7,
CL00717,foreign_investor,portfolio_diversification,uk,north_america,residential,40.0,228767,670993,3.1524840401592527,6313185,4,20,low,2,0,
CL00718,real_estate_fund,investment_rental,singapore,europe,mixed_use,27.0,188097,1350469,1.2822002548395783,6127671,6,22,medium,2,0,
CL00719,individual,primary_residence,uae,middle_east,residential,67.0,214054,4177348,4.736131964522557,6087989,6,9,medium,3,1,
CL00720,institutional,investment_rental,germany,north_america,residential,73.0,71081,4994450,4.065405122229561,7694861,11,7,low,3,4,
CL00721,real_estate_fund,flip_resale,uae,middle_east,industrial,59.0,427584,2273577,3.6317996448183694,467798,17,11,high,0,6,
CL00722,individual,portfolio_diversification,australia,north_america,residential,70.0,260693,2693449,4.295585526498657,1401222,3,24,high,0,1,
CL00723,individual,investment_rental,usa,asia_pacific,residential,63.0,411325,1688858,3.5900791822806526,640783,13,21,medium,0,8,
CL00724,institutional,primary_residence,usa,asia_pacific,industrial,49.0,319238,1118543,4.875777588697165,5186117,3,14,high,2,5,
CL00725,corporate,investment_rental,singapore,north_america,mixed_use,22.0,469256,4406219,3.855831791459086,1257177,16,8,low,8,2,
CL00726,foreign_investor,commercial_use,uk,europe,commercial,56.0,358910,485105,4.6986344383289875,7636186,15,23,low,0,5,
CL00727,individual,primary_residence,usa,north_america,commercial,61.0,375197,3525077,3.068527568042552,7111464,11,24,low,0,7,
CL00728,foreign_investor,flip_resale,uk,north_america,commercial,29.0,185063,4613125,1.4682576519274506,936796,18,9,medium,4,2,
CL00729,individual,portfolio_diversification,uk,europe,mixed_use,73.0,293445,4327234,3.1127108856920684,5558520,15,19,low,0,7,
CL00730,individual,investment_rental,usa,asia_pacific,residential,68.0,189682,1221889,1.5074913122523732,7438606,5,8,high,7,8,
CL00731,individual,primary_residence,australia,middle_east,commercial,28.0,111463,849211,3.36997391670562,4809014,16,14,low,7,0,
CL00732,foreign_investor,commercial_use,usa,north_america,mixed_use,32.0,195750,3358881,2.9299722421106518,5662460,16,22,medium,4,7,
CL00733,institutional,primary_residence,singapore,europe,residential,60.0,316610,3731453,3.490301591331127,3644585,17,20,high,0,7,
CL00734,corporate,commercial_use,germany,north_america,industrial,25.0,464091,4050476,1.0401879242193264,2142834,9,20,low,6,2,
CL00735,corporate,flip_resale,canada,europe,commercial,46.0,56081,2093384,1.7793619666214564,7514576,3,0,low,7,0,
CL00736,foreign_investor,portfolio_diversification,usa,middle_east,residential,33.0,54354,2285028,2.9653217276485235,4273412,13,1,medium,7,4,
CL00737,corporate,flip_resale,canada,middle_east,commercial,47.0,123297,4903958,2.9694681948049957,5456175,3,18,low,6,1,
CL00738,foreign_investor,investment_rental,uae,asia_pacific,commercial,59.0,310444,637691,2.5344361614206337,5798734,7,13,low,2,8,
CL00739,corporate,primary_residence,singapore,europe,commercial,67.0,94384,3587924,2.6974881042145387,5065379,6,7,low,3,3,
CL00740,corporate,commercial_use,singapore,europe,residential,33.0,387171,872838,3.8587843560264887,6510865,9,5,medium,2,5,
CL00741,corporate,commercial_use,germany,asia_pacific,mixed_use,64.0,151684,361420,3.415171029144472,4069736,12,11,high,1,8,
CL00742,individual,primary_residence,uk,asia_pacific,residential,72.0,353036,577843,2.195704600393333,5344914,15,14,high,5,8,
CL00743,institutional,primary_residence,singapore,europe,commercial,74.0,65525,4629943,2.643265582269711,4866302,3,13,low,6,3,
CL00744,corporate,investment_rental,uae,asia_pacific,residential,58.0,449748,2360156,1.8707991954289298,2623055,10,20,medium,5,7,
CL00745,individual,flip_resale,germany,middle_east,industrial,67.0,36464,4652538,4.864085836520834,1477877,1,0,medium,3,3,
CL00746,foreign_investor,commercial_use,australia,north_america,mixed_use,74.0,46562,4690905,1.522537526229439,7666669,19,10,high,3,4,
CL00747,corporate,investment_rental,usa,middle_east,residential,45.0,399536,1925260,2.4873471382656778,7166812,19,24,low,0,8,
CL00748,corporate,flip_resale,australia,asia_pacific,industrial,37.0,85514,2165306,1.1033558888800448,4326852,13,2,medium,7,0,
CL00749,real_estate_fund,investment_rental,usa,europe,mixed_use,34.0,405572,4875833,1.8871179677341856,2837328,12,18,medium,6,7,
CL00750,institutional,commercial_use,usa,europe,industrial,46.0,142564,3947593,4.121884553520619,6628623,1,17,high,2,1,
CL00751,individual,primary_residence,usa,middle_east,mixed_use,73.0,400191,4287694,1.8047009291555178,2049955,19,19,low,0,7,
CL00752,real_estate_fund,primary_residence,uk,europe,residential,25.0,497435,1312980,1.3202536101158624,5873218,16,1,low,5,0,
CL00753,institutional,flip_resale,singapore,asia_pacific,industrial,32.0,62634,3199834,2.897812719378093,2055888,15,24,low,4,1,
CL00754,individual,portfolio_diversification,usa,middle_east,commercial,48.0,292204,1355973,1.039876938938074,4348811,16,6,low,5,0,
CL00755,individual,flip_resale,usa,europe,industrial,70.0,301413,3664507,1.3390646177053327,6282446,11,7,medium,5,3,
CL00756,foreign_investor,portfolio_diversification,australia,north_america,mixed_use,28.0,224215,4399489,4.230503478251901,5436868,6,18,medium,4,1,
CL00757,institutional,investment_rental,germany,north_america,residential,67.0,53065,3282132,4.085893379438426,6802021,11,21,medium,3,1,
CL00758,corporate,investment_rental,germany,asia_pacific,mixed_use,32.0,295039,4349486,4.660555281619584,822225,3,14,low,8,2,
CL00759,foreign_investor,commercial_use,canada,europe,industrial,49.0,373003,3540863,4.418061743642998,3660463,15,9,low,8,6,
CL00760,foreign_investor,portfolio_diversification,singapore,asia_pacific,industrial,62.0,173424,4997327,3.7327022529592724,1590334,1,21,low,6,3,
CL00761,individual,commercial_use,usa,middle_east,commercial,44.0,472953,3138783,1.2093314292026514,2274365,7,0,low,5,2,
CL00762,individual,primary_residence,uk,north_america,residential,66.0,134127,3471189,4.13139447194663,3220610,1,5,medium,3,3,
CL00763,individual,portfolio_diversification,singapore,middle_east,residential,44.0,126426,1972508,4.382043243362242,3353178,17,12,low,1,4,
CL00764,institutional,flip_resale,uk,europe,industrial,71.0,455232,3017369,4.196328583087817,547693,9,13,low,0,6,
CL00765,individual,primary_residence,singapore,asia_pacific,residential,49.0,222376,4902738,3.0339161412321043,3882238,13,2,medium,3,6,
CL00766,corporate,primary_residence,usa,asia_pacific,commercial,64.0,41962,4866589,1.9316073545979267,2122613,11,10,medium,6,3,
CL00767,foreign_investor,flip_resale,uk,asia_pacific,mixed_use,68.0,63302,244375,4.381319902754907,2765880,6,2,medium,1,6,
CL00768,foreign_investor,primary_residence,uae,middle_east,residential,47.0,377526,4329491,3.908651238960554,3974484,1,18,high,6,3,
CL00769,individual,portfolio_diversification,singapore,north_america,industrial,46.0,34011,757253,4.923044697555406,3308483,7,9,low,1,6,
CL00770,foreign_investor,commercial_use,uae,middle_east,mixed_use,48.0,421860,3283818,1.6227703910237317,6049105,12,14,medium,5,7,
CL00771,individual,primary_residence,singapore,middle_east,mixed_use,40.0,49782,3179578,1.9026583322082202,7632277,19,10,medium,7,7,
CL00772,foreign_investor,portfolio_diversification,usa,europe,commercial,54.0,228763,1618560,1.8471925995260108,3485705,17,14,medium,5,8,
CL00773,individual,investment_rental,usa,europe,industrial,57.0,150654,1994420,4.170159070485347,5562049,4,23,high,2,1,
CL00774,corporate,portfolio_diversification,canada,europe,residential,35.0,462941,641797,1.7476291858004727,1494091,3,12,low,1,2,
CL00775,foreign_investor,commercial_use,singapore,north_america,industrial,35.0,39196,4362957,1.2666393192932244,6676588,1,4,medium,7,0,
CL00776,individual,portfolio_diversification,usa,north_america,mixed_use,56.0,73459,792289,4.9942432263425145,554470,18,3,low,1,6,
CL00777,individual,flip_resale,germany,europe,industrial,51.0,117245,3637498,1.0992688457805966,4479394,15,12,medium,4,7,
CL00778,institutional,commercial_use,usa,europe,residential,49.0,108863,1896218,4.340976240635463,941624,8,8,medium,1,6,
CL00779,institutional,investment_rental,uae,north_america,residential,38.0,415350,3784032,2.461467366202611,7229903,1,24,high,2,1,
CL00780,institutional,flip_resale,usa,asia_pacific,commercial,48.0,280463,2484318,4.3664618390312615,5238890,14,16,high,0,5,
CL00781,institutional,portfolio_diversification,singapore,north_america,residential,37.0,393154,652226,3.21848196484458,5068580,4,1,medium,2,5,
CL00782,corporate,commercial_use,singapore,north_america,residential,67.0,62769,360710,4.606524917945441,1751207,5,23,low,1,1,
CL00783,individual,investment_rental,usa,north_america,industrial,51.0,399673,1380896,4.704771945658507,5200042,13,4,medium,3,5,
CL00784,individual,flip_resale,canada,europe,industrial,73.0,286433,2140403,1.036392725123104,5398709,15,15,medium,5,8,
CL00785,individual,investment_rental,uk,asia_pacific,mixed_use,50.0,54700,3903074,1.301648703971153,1757245,6,6,low,6,3,
CL00786,real_estate_fund,portfolio_diversification,uk,north_america,commercial,66.0,276864,4246226,2.001434918283422,3145035,1,0,medium,6,3,
CL00787,corporate,investment_rental,usa,europe,industrial,36.0,241428,1038193,3.6772616654540067,2459305,19,11,high,1,6,
CL00788,corporate,primary_residence,uk,middle_east,residential,67.0,499643,1505419,4.553088786046024,6721863,13,20,medium,0,8,
CL00789,corporate,flip_resale,usa,middle_east,mixed_use,46.0,261237,3962012,2.839767805175851,3006188,6,10,medium,6,7,
CL00790,real_estate_fund,investment_rental,uae,north_america,industrial,72.0,297413,1643103,3.4278924650970617,2693628,15,11,high,0,6,
CL00791,individual,portfolio_diversification,germany,middle_east,commercial,59.0,413775,3607145,1.7539994111822446,6353690,16,18,low,5,7,
CL00792,corporate,portfolio_diversification,uae,asia_pacific,commercial,63.0,336024,1878244,4.219867335526741,634427,16,11,low,0,6,
CL00793,corporate,investment_rental,usa,middle_east,mixed_use,68.0,144003,4002216,4.869312445413879,2567714,10,11,medium,3,4,
CL00794,institutional,portfolio_diversification,usa,middle_east,mixed_use,74.0,169392,4882337,2.07439573165839,6139138,9,13,medium,6,3,
CL00795,individual,commercial_use,usa,asia_pacific,mixed_use,73.0,79589,3241537,2.9793038064021853,4868740,9,1,medium,3,3,
CL00796,foreign_investor,commercial_use,uk,north_america,mixed_use,59.0,280606,1280859,1.3444644420254952,7360714,17,1,low,5,0,
CL00797,real_estate_fund,commercial_use,germany,north_america,mixed_use,44.0,237348,4687749,3.2365466258518736,4108905,17,24,low,4,7,
CL00798,corporate,primary_residence,usa,asia_pacific,residential,46.0,65897,3626844,3.0111337673867222,4941506,17,3,low,7,4,
CL00799,institutional,investment_rental,singapore,asia_pacific,residential,63.0,219637,2080425,1.5777459366203104,5897991,12,19,high,5,8,
CL00800,real_estate_fund,primary_residence,canada,asia_pacific,industrial,28.0,192002,4850411,2.7682648524723,6366217,13,22,medium,4,1,
CL00801,institutional,portfolio_diversification,uae,middle_east,commercial,43.0,218305,1561742,2.336418608346253,4233372,12,15,medium,4,5,
CL00802,individual,primary_residence,germany,asia_pacific,residential,38.0,243893,3041616,3.0873235012207574,6385291,14,9,low,7,4,
CL00803,corporate,portfolio_diversification,uae,europe,residential,39.0,306524,2574370,3.3426173417151968,1259229,10,12,low,8,2,
CL00804,institutional,portfolio_diversification,singapore,middle_east,residential,70.0,237968,2178937,1.033982314428838,4043623,19,1,medium,5,0,
CL00805,corporate,flip_resale,uae,north_america,industrial,62.0,100934,3841372,4.044023931798222,4536897,2,2,low,3,3,
CL00806,institutional,commercial_use,uae,north_america,mixed_use,31.0,85830,627340,3.8520571674469632,6781915,4,18,medium,2,4,
CL00807,real_estate_fund,portfolio_diversification,usa,north_america,industrial,31.0,297673,1455097,2.465145544826089,5686099,19,5,medium,7,0,
CL00808,real_estate_fund,flip_resale,uk,middle_east,commercial,28.0,282364,2155397,1.211743742275273,6341081,7,18,medium,2,0,
CL00809,corporate,commercial_use,uk,europe,commercial,69.0,386742,1347486,4.0197301591402015,2239884,15,20,medium,0,8,
CL00810,individual,portfolio_diversification,uae,asia_pacific,commercial,71.0,263294,2527115,4.82070064191253,5316352,15,19,medium,0,8,
CL00811,real_estate_fund,portfolio_diversification,usa,asia_pacific,commercial,59.0,112987,2048697,1.9606063840880568,4354099,6,18,low,6,1,
CL00812,foreign_investor,primary_residence,canada,north_america,residential,48.0,79178,1179037,2.2940984549481516,5981723,3,7,medium,7,0,
CL00813,individual,primary_residence,singapore,north_america,residential,73.0,168009,4052910,1.7352515579272598,3530796,6,13,medium,6,3,
CL00814,real_estate_fund,commercial_use,uk,middle_east,industrial,54.0,414096,4251951,3.3077444933793587,1661546,16,9,low,8,6,
CL00815,foreign_investor,portfolio_diversification,usa,europe,mixed_use,22.0,69886,3255200,1.6193655785898198,7423820,2,2,high,7,0,
CL00816,corporate,investment_rental,canada,asia_pacific,commercial,65.0,79699,955695,2.424775773845518,4971699,7,5,low,7,0,
CL00817,corporate,primary_residence,germany,middle_east,industrial,74.0,106396,212036,3.788052055737052,6755129,11,14,low,3,8,
CL00818,corporate,commercial_use,singapore,asia_pacific,residential,55.0,120678,4482978,3.2404639320373936,6322056,7,22,low,6,1,
CL00819,individual,portfolio_diversification,uk,north_america,residential,25.0,55279,2484819,2.545850257311741,1646030,4,22,high,4,1,
CL00820,individual,portfolio_diversification,uk,asia_pacific,mixed_use,38.0,461322,3931854,2.6809984072301676,2999090,7,17,medium,6,2,
CL00821,foreign_investor,investment_rental,usa,europe,mixed_use,25.0,140776,989694,3.248443530492918,3462750,4,13,medium,1,0,
CL00822,individual,commercial_use,usa,europe,mixed_use,64.0,131444,690348,1.0234589115486452,161009,12,18,low,1,8,
CL00823,individual,portfolio_diversification,germany,north_america,industrial,47.0,398444,2860911,1.3140394738144394,4522472,5,9,medium,6,3,
CL00824,corporate,primary_residence,singapore,europe,residential,25.0,143793,1471446,2.9694681948049957,1873480,19,14,medium,4,0,
CL00825,corporate,investment_rental,uae,europe,residential,22.0,408422,3524404,1.311515956365163,3849397,5,3,high,8,2,
CL00826,real_estate_fund,commercial_use,canada,middle_east,mixed_use,28.0,240809,1009121,2.9694681948049957,6831369,19,22,low,4,0,
CL00827,individual,investment_rental,uae,asia_pacific,commercial,51.0,201616,3721301,4.68015265643621,2141367,3,1,low,3,2,
CL00828,individual,primary_residence,uae,north_america,mixed_use,71.0,395391,2240314,2.0827344172069244,5719634,11,2,low,5,3,
CL00829,institutional,commercial_use,uk,north_america,industrial,30.0,272262,4166981,2.481965748238057,7558154,7,6,high,7,1,
CL00830,corporate,investment_rental,australia,north_america,mixed_use,56.0,38997,4567801,3.275685623378865,480328,17,22,medium,4,1,
CL00831,individual,flip_resale,usa,north_america,mixed_use,29.0,136102,2309465,4.526835878554339,6874753,9,15,medium,2,4,
CL00832,corporate,primary_residence,australia,north_america,industrial,45.0,377855,2225629,4.76762234904168,4559013,9,9,medium,8,5,
CL00833,individual,primary_residence,germany,europe,mixed_use,40.0,408189,2283525,3.9582529924450722,7404272,10,18,high,2,5,
CL00834,individual,primary_residence,usa,middle_east,residential,57.0,70860,4174669,1.3464790434187761,2858668,13,16,high,4,7,
CL00835,corporate,flip_resale,uae,north_america,commercial,71.0,295369,793464,3.676616622139403,5203679,15,18,medium,0,8,
CL00836,corporate,flip_resale,canada,middle_east,mixed_use,73.0,140114,818730,2.6412148874906483,1150294,5,4,low,1,6,
CL00837,real_estate_fund,portfolio_diversification,uae,middle_east,industrial,64.0,482686,1677415,2.8828039979642464,3348454,3,22,low,2,3,
CL00838,corporate,investment_rental,canada,europe,commercial,48.0,143218,4362663,1.1965935613807082,5808307,8,19,high,6,7,
CL00839,corporate,portfolio_diversification,australia,north_america,industrial,53.0,392908,3693824,1.7642485573854327,1096984,10,12,medium,6,7,
CL00840,institutional,investment_rental,uk,europe,commercial,35.0,137041,4768223,4.1620544301345905,2435362,13,12,low,4,2,
CL00841,individual,flip_resale,uk,north_america,commercial,39.0,404368,1458356,2.815835332191439,2992894,3,10,medium,2,5,
CL00842,institutional,flip_resale,australia,europe,mixed_use,49.0,355800,1615719,2.2066489665245954,3600375,8,10,high,5,5,
CL00843,individual,portfolio_diversification,singapore,middle_east,residential,50.0,475096,4241426,2.5360762958598326,6237205,9,15,medium,6,3,
CL00844,real_estate_fund,commercial_use,usa,north_america,mixed_use,37.0,222150,916117,4.41759805330272,327265,12,14,medium,1,2,
CL00845,individual,portfolio_diversification,usa,asia_pacific,industrial,56.0,106290,937566,3.9959960696198276,5192094,11,16,high,1,4,
CL00846,corporate,investment_rental,uae,middle_east,industrial,68.0,86633,1256543,2.089261588724331,3376585,2,21,medium,1,8,
CL00847,individual,portfolio_diversification,australia,asia_pacific,commercial,52.0,318799,194455,1.4700073608494932,3678329,18,17,low,5,8,
CL00848,real_estate_fund,primary_residence,germany,middle_east,commercial,25.0,151118,1609639,2.007992886576287,3186773,9,18,high,4,0,
CL00849,corporate,investment_rental,singapore,europe,residential,58.0,204673,1323981,4.683025804218935,5652285,2,3,high,3,4,
CL00850,corporate,investment_rental,usa,north_america,mixed_use,38.0,33114,2436798,3.3263553513990214,4534432,2,21,high,2,1,
CL00851,individual,commercial_use,uk,middle_east,industrial,60.0,318646,4484241,3.1339208349791314,1840792,3,21,medium,6,3,
CL00852,institutional,flip_resale,canada,europe,commercial,69.0,79768,2669464,3.385574398769846,1781570,16,22,low,0,1,
CL00853,individual,investment_rental,usa,north_america,residential,67.0,340272,2258344,2.464113062986061,2125556,19,4,high,5,6,
CL00854,foreign_investor,flip_resale,uk,north_america,industrial,47.0,443244,935165,4.228428081278051,3640678,4,6,low,2,5,
CL00855,individual,portfolio_diversification,usa,middle_east,commercial,69.0,478781,3480889,3.0931449972009992,4923598,18,1,high,5,6,
CL00856,individual,primary_residence,singapore,north_america,industrial,60.0,113123,1834428,1.4669916110751822,1810102,18,0,high,5,0,
CL00857,individual,commercial_use,australia,middle_east,residential,62.0,138255,3922069,1.5162604993162518,2495170,10,11,medium,6,7,
CL00858,corporate,flip_resale,uk,north_america,residential,25.0,196405,4580591,3.1474365860104734,1661710,11,9,high,8,2,
CL00859,corporate,investment_rental,uae,asia_pacific,industrial,51.0,33174,2143683,2.9694681948049957,1917091,17,7,medium,1,1,
CL00860,individual,flip_resale,singapore,europe,mixed_use,51.0,147769,3244787,2.233408486704795,7426281,16,0,low,7,0,
CL00861,foreign_investor,investment_rental,australia,asia_pacific,industrial,43.0,327542,2912789,2.9694681948049957,982230,13,11,medium,8,2,
CL00862,corporate,flip_resale,usa,middle_east,commercial,32.0,459145,3352772,4.056382346315518,5470151,2,1,low,8,5,
CL00863,corporate,investment_rental,uae,asia_pacific,mixed_use,23.0,165393,1653749,1.9912497716276274,966609,2,9,medium,1,0,
CL00864,corporate,portfolio_diversification,uk,middle_east,commercial,65.0,415693,2378214,1.1453629932649698,3785192,14,21,low,5,7,
CL00865,corporate,investment_rental,canada,north_america,industrial,33.0,257043,556104,1.407389060569531,4734470,4,16,medium,2,0,
CL00866,corporate,investment_rental,uae,north_america,mixed_use,51.0,272580,2266503,3.913975735389761,6957087,17,2,high,3,4,
CL00867,individual,primary_residence,usa,middle_east,commercial,57.0,216493,334085,1.7986789521625868,4212316,13,6,high,5,0,
CL00868,individual,investment_rental,singapore,asia_pacific,industrial,39.0,102635,858171,2.485083682021575,5737239,4,11,medium,7,0,
CL00869,foreign_investor,primary_residence,germany,north_america,industrial,47.0,315904,598095,3.0067966640256993,3338741,3,7,medium,1,5,
CL00870,real_estate_fund,commercial_use,usa,europe,mixed_use,74.0,434576,2267461,3.9018726738006513,4314133,12,19,medium,0,8,
CL00871,corporate,primary_residence,canada,north_america,industrial,28.0,171385,4980397,1.4529248930365015,1805464,8,11,high,4,2,
CL00872,individual,portfolio_diversification,usa,europe,residential,22.0,422818,1267732,2.625465621109846,1556819,2,2,medium,8,2,
CL00873,institutional,primary_residence,uae,asia_pacific,commercial,47.0,272878,2535296,2.9402916365707816,5708474,6,16,medium,2,1,
CL00874,corporate,commercial_use,uk,europe,commercial,44.0,247070,1590424,3.1633082558861587,7931176,10,8,high,7,4,
CL00875,individual,portfolio_diversification,singapore,europe,industrial,47.0,429017,121576,4.273442565580867,6826240,12,9,medium,2,5,
CL00876,individual,flip_resale,uk,europe,industrial,66.0,306274,3773336,1.6867127801728676,1028835,10,21,high,6,7,
CL00877,institutional,flip_resale,canada,europe,residential,27.0,437487,2863262,4.231325807306489,6880054,10,5,high,8,5,
CL00878,institutional,primary_residence,singapore,north_america,mixed_use,27.0,439291,2824442,3.771513710786609,773578,3,24,high,8,2,
CL00879,individual,primary_residence,singapore,europe,industrial,65.0,399359,3430263,3.2234832567958374,7706142,10,0,low,3,3,
CL00880,individual,commercial_use,germany,north_america,industrial,29.0,180056,3765842,3.7981114816102877,3427560,9,21,medium,4,1,
